artist_name,artist_id,album_id,album_release_date,album_release_year,duration_ms,danceability
The National,2cCUtGK9sDU2EoElnk0GNB,68NmQ5XgjHsKYcJZJKkvSp,2001-07-02,2001,188760,0.583
The National,2cCUtGK9sDU2EoElnk0GNB,68NmQ5XgjHsKYcJZJKkvSp,2001-07-02,2001,246573,0.793
The National,2cCUtGK9sDU2EoElnk0GNB,68NmQ5XgjHsKYcJZJKkvSp,2001-07-02,2001,195426,0.554
The National,2cCUtGK9sDU2EoElnk0GNB,68NmQ5XgjHsKYcJZJKkvSp,2001-07-02,2001,242906,0.629
The National,2cCUtGK9sDU2EoElnk0GNB,68NmQ5XgjHsKYcJZJKkvSp,2001-07-02,2001,319480,0.762
The National,2cCUtGK9sDU2EoElnk0GNB,68NmQ5XgjHsKYcJZJKkvSp,2001-07-02,2001,202680,0.671
The National,2cCUtGK9sDU2EoElnk0GNB,68NmQ5XgjHsKYcJZJKkvSp,2001-07-02,2001,240280,0.723
The National,2cCUtGK9sDU2EoElnk0GNB,68NmQ5XgjHsKYcJZJKkvSp,2001-07-02,2001,184746,0.589
The National,2cCUtGK9sDU2EoElnk0GNB,68NmQ5XgjHsKYcJZJKkvSp,2001-07-02,2001,182373,0.573
The National,2cCUtGK9sDU2EoElnk0GNB,68NmQ5XgjHsKYcJZJKkvSp,2001-07-02,2001,276440,0.497
The National,2cCUtGK9sDU2EoElnk0GNB,68NmQ5XgjHsKYcJZJKkvSp,2001-07-02,2001,170840,0.509
The National,2cCUtGK9sDU2EoElnk0GNB,68NmQ5XgjHsKYcJZJKkvSp,2001-07-02,2001,187773,0.853
